subject_id,epoch_index,start_time,end_time,raw_stage,target_stage,delta_absolute,theta_absolute,alpha_absolute,beta_absolute,delta_relative,theta_relative,alpha_relative,beta_relative,spectral_entropy,dominant_frequency
SC4011,381,11430.0,11460.0,Sleep stage W,W,3.6924272215818456e-10,3.3893036916217836e-11,4.424681901470269e-12,2.8389952362695434e-12,0.8997154712642367,0.08258548605485405,0.010781403459782235,0.006917639221127049,0.6032958958633274,1.07421875
SC4011,382,11460.0,11490.0,Sleep stage W,W,2.3250610983802198e-10,3.1098133084747144e-11,3.4629968924238527e-12,5.085064522820946e-12,0.8543235024357858,0.11426738847716378,0.012724481245335335,0.018684627841714988,0.662731717592619,0.5859375
SC4011,383,11490.0,11520.0,Sleep stage W,W,1.4355907694127234e-10,2.065627093776721e-11,2.8760187378928532e-12,2.2733651587183876e-12,0.8476326531277956,0.12196323709902937,0.016981213902919144,0.013422895870255937,0.6605601712019682,1.171875
SC4011,384,11520.0,11550.0,Sleep stage W,W,4.2876185894113575e-10,3.841930928493805e-11,2.8622157711718456e-12,2.586412071688537e-12,0.9071833018301702,0.0812883775091795,0.006055935946015524,0.00547238471463467,0.6183862356996246,1.07421875
SC4011,385,11550.0,11580.0,Sleep stage W,W,7.793999590285816e-10,5.5931472513022506e-11,6.732973132955916e-12,3.443832008895758e-12,0.9218123788903738,0.06615130413444135,0.0079632259519627,0.004073091023222133,0.6179796945746493,0.5859375
SC4011,386,11580.0,11610.0,Sleep stage W,W,4.6507234996591065e-10,3.0485657069500145e-11,4.868591037878896e-12,3.0762938441435324e-12,0.9236736420615743,0.06054713400633126,0.009669440068831366,0.006109783863263289,0.5939754119684328,0.5859375
SC4011,387,11610.0,11640.0,Sleep stage W,W,2.487933350518897e-10,2.0237523968823894e-11,3.2040115849932787e-12,2.1809573300816073e-12,0.9066289540343341,0.0737476555964525,0.011675753578408738,0.00794763679080471,0.634281142633283,0.5859375
SC4011,388,11640.0,11670.0,Sleep stage W,W,3.477272804837085e-10,2.9044939845218696e-11,3.6797758068560335e-12,3.1392008063059656e-12,0.9065048501001052,0.07571847340804229,0.009592962080961335,0.008183714410891161,0.581189916252846,0.5859375
SC4011,389,11670.0,11700.0,Sleep stage W,W,6.608622628859299e-10,3.207604280178187e-11,5.128466274135234e-12,5.603968917554341e-12,0.9391640500215027,0.04558388027004696,0.007288161886233914,0.007963907822216496,0.5578575687970442,0.5859375
SC4011,390,11700.0,11730.0,Sleep stage W,W,2.2618716525218191e-10,2.2946812538875696e-11,4.242385233053675e-12,2.6668936298293844e-12,0.883394345971348,0.08962084312921323,0.016569017628093752,0.010415793271345033,0.6396266659934671,0.5859375
SC4011,391,11730.0,11760.0,Sleep stage W,W,2.851634217044188e-10,2.417571086855041e-11,3.1573834318982368e-12,3.0665891629371804e-12,0.9036652797315439,0.07661133533242002,0.010005553184740206,0.009717831751295775,0.638167303826966,1.3671875
SC4011,392,11760.0,11790.0,Sleep stage W,W,2.762837770844333e-10,2.361555671853449e-11,3.160491870562575e-12,2.6151637431593053e-12,0.9038481611192897,0.07725707871487734,0.010339386537948839,0.008555373627884125,0.6345998045768866,0.5859375
SC4011,393,11790.0,11820.0,Sleep stage W,W,3.6231101780650174e-10,1.5013237144405698e-11,2.725311038229214e-12,2.500033715340493e-12,0.9470955350270661,0.03924520416699835,0.0071240723825996425,0.00653518842333593,0.6006908065449783,1.26953125
SC4011,394,11820.0,11850.0,Sleep stage W,W,2.804951237585919e-10,1.866362679079033e-11,2.6230139975826406e-12,3.3138876219999217e-12,0.9193678171567359,0.06117303428648744,0.008597349647349256,0.010861798909427461,0.6516011348954313,0.5859375
SC4011,395,11850.0,11880.0,Sleep stage W,W,1.86490700034114e-10,1.09340866035379e-11,2.7589495449994256e-12,2.5809262038541182e-12,0.9197396520633837,0.053925010772812025,0.013606658638280755,0.012728678525523418,0.6085940453743509,0.5859375
SC4011,396,11880.0,11910.0,Sleep stage W,W,7.816540613903395e-10,2.8031631908201878e-11,3.8588055451400575e-12,3.4935204277674156e-12,0.9566923973591082,0.034308846402518245,0.004722920420008052,0.004275835818365688,0.5531492413643541,1.171875
SC4011,397,11910.0,11940.0,Sleep stage W,W,5.416067413118804e-10,2.9600915150817784e-11,6.757518787198801e-12,3.364253135820958e-12,0.9316692306733159,0.05091934745676985,0.01162425030840709,0.005787171561507017,0.5684872716738925,0.5859375
SC4011,398,11940.0,11970.0,Sleep stage W,W,1.40250180040112e-10,1.2175038114887876e-11,2.5847867329082526e-12,1.9694819734684025e-12,0.8934299814851755,0.0775581469803074,0.016465761129610477,0.012546110404906519,0.5988233639676822,0.5859375
SC4011,399,11970.0,12000.0,Sleep stage W,W,6.053716371303599e-10,3.692809357236292e-11,5.754423550633427e-12,3.477959893888753e-12,0.9291508798805689,0.056678853997390595,0.008832141080513091,0.005338125041527486,0.6079412708987084,0.5859375
SC4011,400,12000.0,12030.0,Sleep stage W,W,4.588398556629912e-10,2.151562079196214e-11,3.4190224017059626e-12,2.693320865239131e-12,0.9432070058103711,0.04422825091341517,0.007028260170756069,0.0055364831054576956,0.571843327688926,0.5859375
SC4011,401,12030.0,12060.0,Sleep stage W,W,1.023415764853252e-09,3.351746142979059e-11,4.0247887373842916e-12,2.581928779537161e-12,0.9622729929603295,0.0315150000949045,0.003784332465223605,0.0024276744795424287,0.5805039310515767,0.5859375
SC4011,402,12060.0,12090.0,Sleep stage W,W,4.451912348055171e-10,2.100884966391188e-11,3.312285710835533e-12,2.59358965519157e-12,0.9429900757039382,0.04450028479037658,0.007015979446626706,0.0054936600590586035,0.5624718117973455,0.5859375
SC4011,403,12090.0,12120.0,Sleep stage W,W,6.234793202354198e-10,2.5518338561606076e-11,3.3504170643868443e-12,2.3403178992415496e-12,0.9523298811729902,0.038977838624912685,0.005117575164486135,0.003574705037610824,0.5995851665347295,1.26953125
SC4011,404,12120.0,12150.0,Sleep stage W,W,4.700481825376344e-10,1.4888056172157574e-11,2.4641183448065102e-12,1.4875774449073674e-12,0.9614640684860459,0.030452901619261834,0.005040251908301085,0.0030427779863912165,0.5538526336912102,0.5859375
SC4011,405,12150.0,12180.0,Sleep stage W,W,3.38777300235637e-10,1.61392965555341e-11,2.1185323281595444e-12,1.873425896562479e-12,0.9439097940160143,0.04496771205361606,0.005902707802731902,0.005219786127637778,0.5895610219066604,0.5859375
SC4011,406,12180.0,12210.0,Sleep stage W,W,3.384586549028319e-10,9.875242113654016e-12,1.6854202978263443e-12,2.167233293719127e-12,0.961020954146321,0.028039804747242433,0.00478558961129139,0.006153651495145154,0.5786538987350013,1.171875
SC4011,407,12210.0,12240.0,Sleep stage W,W,7.661022078756576e-10,2.6868057275854785e-11,4.0507580024608596e-12,4.2553396362272995e-12,0.9561023430267434,0.03353157352888206,0.005055381876429414,0.005310701567945143,0.5634799392498232,1.26953125
SC4011,408,12240.0,12270.0,Sleep stage W,W,3.9117031711708333e-10,1.4741485301023562e-11,2.14367733142822e-12,2.132760367100992e-12,0.9536361086457644,0.035938342105643624,0.0052260818857670565,0.0051994673628248,0.5764034328714752,1.07421875
SC4011,409,12270.0,12300.0,Sleep stage W,W,4.1571167566341573e-10,1.9403111291173894e-11,2.6169749240242103e-12,2.6708485475653393e-12,0.9439355394854042,0.04405766639847442,0.00594223299787382,0.006064561118247573,0.617850703527852,1.26953125
SC4011,410,12300.0,12330.0,Sleep stage W,W,9.530158255048738e-10,4.494903450132428e-11,4.913557293357723e-12,2.843319767432907e-12,0.9475939421217816,0.044693311126405864,0.004885603156681541,0.002827143595130946,0.5669975634300957,1.171875
SC4011,411,12330.0,12360.0,Sleep stage W,W,4.0795299183246795e-10,1.8686975765696608e-11,2.958818647413411e-12,3.0056152423958053e-12,0.9430162763700148,0.04319645316002661,0.006839548181286049,0.006947722288672461,0.5937701719214873,0.5859375
SC4011,412,12360.0,12390.0,Sleep stage W,W,2.3977400936544557e-10,2.277671856120791e-11,2.9133353774069748e-12,2.42163854053197e-12,0.8950608700442878,0.0850240173490905,0.010875292549570554,0.009039820057051147,0.6261730138863117,0.9765625
SC4011,413,12390.0,12420.0,Sleep stage W,W,2.962709949804248e-10,2.3933536396398182e-11,3.4086385050152314e-12,2.1554348890919485e-12,0.9094522634823969,0.07346790343172407,0.010463373250507288,0.006616459835371735,0.5843322147709965,0.5859375
SC4011,414,12420.0,12450.0,Sleep stage W,W,4.038420255889181e-10,1.713173114823741e-11,2.6791211585017254e-12,2.127863454956961e-12,0.9484741472991368,0.04023604048857175,0.006292255375391842,0.004997556836899644,0.6034746803854615,0.5859375
SC4011,415,12450.0,12480.0,Sleep stage W,W,3.9052379353269415e-10,1.5377756913202136e-11,2.3461852138957083e-12,1.7695791911815115e-12,0.9524568338647733,0.037505140286066684,0.005722161306159624,0.004315864543000311,0.5962616915724288,1.171875
SC4011,416,12480.0,12510.0,Sleep stage W,W,6.363465941101864e-10,1.754486727745869e-11,3.4923504913395616e-12,1.880594596358467e-12,0.9652372976000884,0.02661279314510494,0.005297344217338962,0.0028525650374677134,0.5630705649869922,1.171875
SC4011,417,12510.0,12540.0,Sleep stage W,W,4.130080697992088e-10,1.8194585661595586e-11,2.1238881694638974e-12,1.8730181638669315e-12,0.949008468888524,0.041807454002452026,0.0048802626563042625,0.0043038144527198195,0.6200532496009378,1.3671875
SC4011,418,12540.0,12570.0,Sleep stage W,W,7.836404116467407e-10,2.9356720500014424e-11,4.9517682537142455e-12,2.203808977076194e-12,0.955481098442611,0.03579421266838793,0.006037617381612246,0.0026870715073888784,0.5741664965696318,1.26953125
SC4011,419,12570.0,12600.0,Sleep stage W,W,6.054084663406314e-10,1.930274865132943e-11,2.6176271401065535e-12,2.2206767399989057e-12,0.9616534493193047,0.03066120785210548,0.0041579368447400775,0.0035274059838495075,0.5321539092857257,1.07421875
SC4011,420,12600.0,12630.0,Sleep stage W,W,7.775210762471852e-10,2.961368419634601e-11,3.636719145760771e-12,2.0779685091388528e-12,0.9565376196860411,0.03643194230570478,0.004474037786786303,0.0025564002214678557,0.5833627988071949,0.5859375
SC4011,421,12630.0,12660.0,Sleep stage W,W,4.292061977322481e-10,2.0872864117303003e-11,2.098309926344769e-12,1.680285690027848e-12,0.9456846010458103,0.04598989082578202,0.004623277566936971,0.00370223056147071,0.5965957513191237,1.171875
SC4011,422,12660.0,12690.0,Sleep stage W,W,5.673143748058511e-10,1.1484636691374677e-11,1.795337331796666e-12,1.962158429967614e-12,0.9738357871498933,0.01971420205296736,0.0030818252125342817,0.003368185584605078,0.567458232353674,1.26953125
SC4011,423,12690.0,12720.0,Sleep stage W,W,3.0889823496574757e-10,1.0996155204245506e-11,2.062478201350913e-12,1.7506958310871208e-12,0.9542509015099119,0.033969410728286346,0.006371424178587122,0.005408263583214632,0.5517656814203538,0.5859375
SC4011,424,12720.0,12750.0,Sleep stage W,W,3.402638231567462e-10,9.721468694325532e-12,1.6204882340832672e-12,1.907352973777782e-12,0.962521024926172,0.027499597002821688,0.004583954830931619,0.00539542324007469,0.5910277200376591,0.5859375
SC4011,425,12750.0,12780.0,Sleep stage W,W,2.434900518884142e-10,9.664667263257417e-12,1.8214657004631834e-12,1.726259147664741e-12,0.9485303220899772,0.03764929975993904,0.007095630536593589,0.00672474761349015,0.6158412122911582,1.26953125
SC4011,426,12780.0,12810.0,Sleep stage W,W,6.16516904007574e-10,2.986380593514764e-11,3.822321099843894e-12,3.3622043497067706e-12,0.9433134913265975,0.045693687971673204,0.005848415571782551,0.005144405129946612,0.47505742214773033,0.5859375
SC4011,427,12810.0,12840.0,Sleep stage W,W,2.2251397596564366e-10,2.1900335597138123e-11,3.471306914510322e-12,2.029995907992504e-12,0.8903564369635705,0.0876309215452832,0.013889916094473197,0.008122725396673065,0.6387627983792769,1.171875
SC4011,428,12840.0,12870.0,Sleep stage W,W,4.1001253085556864e-10,1.665960800825621e-11,3.51457714093754e-12,2.079671000854121e-12,0.9485181896649328,0.03854014216478911,0.008130581619550896,0.004811086550727108,0.5965021898367117,1.171875
SC4011,429,12870.0,12900.0,Sleep stage W,W,4.2084244630660715e-10,3.593077458078775e-11,4.329206187854072e-12,2.9405985998852507e-12,0.906903935673476,0.07742983428856023,0.009329320662788817,0.006336909375174826,0.600764360413428,1.171875
SC4011,430,12900.0,12930.0,Sleep stage W,W,3.0490727876796883e-10,2.67266843258219e-11,3.125452603749866e-12,2.3185022587857458e-12,0.9045602293279689,0.07928933609138038,0.009272196240854961,0.006878238339795797,0.6156727855691374,0.5859375
SC4011,431,12930.0,12960.0,Sleep stage W,W,5.280537404346555e-10,3.675515345405505e-11,5.1450706195279765e-12,3.0148496695630315e-12,0.9216099155281282,0.06414861078747879,0.00897966956004586,0.005261804124347114,0.6164477480502324,1.26953125
SC4011,432,12960.0,12990.0,Sleep stage W,W,4.438055259994101e-10,2.8434538651173527e-11,4.397360117376244e-12,3.004806346245511e-12,0.9252845083479266,0.05928280874084065,0.00916800029714066,0.006264682614092108,0.5777646000032359,1.26953125
SC4011,433,12990.0,13020.0,Sleep stage W,W,5.066230449325174e-10,3.457166503421049e-11,4.85435543352992e-12,2.8885756444037125e-12,0.9229154771904202,0.06297922104306515,0.008843181940104868,0.0052621198264097505,0.5963673862231512,0.5859375
SC4011,434,13020.0,13050.0,Sleep stage W,W,4.773661819346157e-10,3.4986839959468064e-11,5.252368044849102e-12,3.279019475251432e-12,0.9164531963463611,0.0671681458057388,0.010083557791173302,0.006295100056726982,0.5993673229851736,0.5859375
SC4011,435,13050.0,13080.0,Sleep stage W,W,4.475828395375749e-10,4.5181350272694665e-11,5.301949478263421e-12,3.418222317732441e-12,0.8925160459719166,0.09009523273662572,0.010572512094457262,0.006816209197000279,0.6078938979896187,0.5859375
SC4011,436,13080.0,13110.0,Sleep stage W,W,2.7480432385609276e-10,2.3705410934656695e-11,4.22436679030964e-12,2.888698352598862e-12,0.899161724569453,0.07756427511233609,0.013822158527526843,0.009451841790684192,0.6120485457009395,0.5859375
SC4011,437,13110.0,13140.0,Sleep stage W,W,4.986059352961814e-10,4.246561580556754e-11,4.679582984970996e-12,2.6155553670628655e-12,0.9092564243696731,0.07744018121864167,0.008533674774505791,0.004769719637179583,0.6091843960521747,1.07421875
SC4011,438,13140.0,13170.0,Sleep stage W,W,3.340948201528404e-10,2.0187023949055918e-11,4.251500052089771e-12,2.8090000174447183e-12,0.9245936036611767,0.05586675426968127,0.011765850641829959,0.007773791427312076,0.616625340845514,1.26953125
SC4011,439,13170.0,13200.0,Sleep stage W,W,4.3501607434619174e-10,2.460342271593046e-11,3.368228703946448e-12,2.314842723630545e-12,0.9349101075418242,0.052876180752213335,0.0072387924160384545,0.004974919289923908,0.6053808222829623,1.07421875
SC4011,440,13200.0,13230.0,Sleep stage W,W,4.727680569797626e-10,2.8257188241342277e-11,4.0347510745226834e-12,2.588177473504562e-12,0.9312907667324095,0.05566293685554172,0.007947927881953937,0.005098368530094645,0.5915967477419289,0.9765625
SC4011,441,13230.0,13260.0,Sleep stage W,W,2.57048837671736e-10,2.400415897675475e-11,3.57739102892395e-12,2.3398941843255967e-12,0.8957333003407643,0.0836468460114617,0.012466067934684279,0.00815378571308975,0.6418976817185703,0.68359375
SC4011,442,13260.0,13290.0,Sleep stage W,W,2.6330668031639756e-10,2.6169186534201977e-11,2.5285092313116454e-12,1.7063762115085165e-12,0.8964829454161481,0.08909849683697901,0.008608841220717865,0.0058097165261550635,0.6363101648591867,0.9765625
SC4011,443,13290.0,13320.0,Sleep stage W,W,2.337342536221639e-10,2.205205777697843e-11,2.7651879772065147e-12,2.0889734290191843e-12,0.8967688368057244,0.08460718912770579,0.010609204117241627,0.008014769949328303,0.625131720372574,1.171875
SC4011,444,13320.0,13350.0,Sleep stage W,W,1.5232680206879362e-10,1.6436167878738106e-11,2.557878615381949e-12,2.4013392079561865e-12,0.8768413754361902,0.09461179420798292,0.01472396041175611,0.013822869944070833,0.6196557044293148,0.5859375
SC4011,445,13350.0,13380.0,Sleep stage W,W,2.1558196009031614e-10,2.3743975324972603e-11,2.850600370667177e-12,2.2645493723771336e-12,0.8819383204369109,0.09713577940301157,0.01166170723232039,0.009264192927757238,0.6534034892718674,1.07421875
SC4011,446,13380.0,13410.0,Sleep stage W,W,2.2841602439515907e-10,1.9104398001032673e-11,2.3121344193614728e-12,1.9136665256451705e-12,0.9073265186011579,0.07588752572919424,0.009184385722552727,0.0076015699470952025,0.5926225479533653,0.5859375
SC4011,447,13410.0,13440.0,Sleep stage W,W,1.661890347607155e-10,2.1766604370464525e-11,3.5224419449486346e-12,2.261271607939044e-12,0.8577969961101362,0.1123499385587372,0.018181344657905968,0.011671720673220776,0.677423473269745,0.5859375
SC4011,448,13440.0,13470.0,Sleep stage W,W,3.6078344432074044e-10,2.0938908060777943e-11,3.2995337236432008e-12,3.592650318221847e-12,0.9283838109639783,0.05388091823195635,0.008490505151995812,0.009244765652069603,0.5653485928317652,0.5859375
SC4011,449,13470.0,13500.0,Sleep stage W,W,2.370991521279763e-10,2.3038196511992443e-11,3.90589619073259e-12,3.0478289779684157e-12,0.8877090078188905,0.08625595825226198,0.014623836487813787,0.011411197441033626,0.6209540408566192,0.5859375
SC4011,450,13500.0,13530.0,Sleep stage W,W,2.8507906692103576e-10,2.7421732098716845e-11,3.8067269492376514e-12,3.4415992896698246e-12,0.8915710611887426,0.0857601473546929,0.01190535531929356,0.01076343613727091,0.627651262788213,1.07421875
SC4011,451,13530.0,13560.0,Sleep stage W,W,2.988860470025954e-10,2.836158746723979e-11,3.3653049368361777e-12,3.208573568259893e-12,0.8953468706645057,0.08496033468451039,0.010081150573087538,0.009611644077896334,0.6272881288236549,1.171875
SC4011,452,13560.0,13590.0,Sleep stage W,W,2.453865968413392e-10,2.1314831265352544e-11,3.7793913512553206e-12,2.9112743261289748e-12,0.8975628864935082,0.07796432943736446,0.013824069668379908,0.010648714400747402,0.6214452116794419,1.07421875
SC4011,453,13590.0,13620.0,Sleep stage W,W,1.7909180002239566e-10,1.8095379066030593e-11,3.184417525381164e-12,2.5056602839712703e-12,0.8827593726419146,0.08919372897055727,0.01569627652736678,0.012350621860161325,0.6446876419249099,0.5859375
SC4011,454,13620.0,13650.0,Sleep stage W,W,4.274583753968139e-10,2.767157166544862e-11,5.388903255900058e-12,5.333350877052365e-12,0.9175836763250321,0.059399894632789066,0.011567838988576213,0.011448590053602492,0.5914547935065966,0.9765625
SC4011,455,13650.0,13680.0,Sleep stage W,W,2.898528675397182e-10,2.3096469621082476e-11,5.1613328081427055e-12,3.1310551321247956e-12,0.9022889770889055,0.07189747724650628,0.01606681948466956,0.009746726179918602,0.5954032198124601,0.5859375
SC4011,456,13680.0,13710.0,Sleep stage W,W,3.519610131914348e-10,2.7127920477994953e-11,4.76084689852304e-12,3.4533983441137836e-12,0.9087480618674295,0.07004311339296826,0.012292300083609549,0.008916524655992674,0.5860258864511244,1.171875
SC4011,457,13710.0,13740.0,Sleep stage W,W,3.5471995426347936e-10,2.2363578784621545e-11,4.060366120140034e-12,3.754766215336873e-12,0.9215931001215001,0.05810251059804199,0.010549182123283285,0.009755207157174713,0.5790170458309218,0.5859375
SC4011,458,13740.0,13770.0,Sleep stage W,W,6.539860948175488e-10,3.3931955142177235e-11,4.4011434116790324e-12,5.212539229280648e-12,0.9375718182443387,0.04864575123437743,0.006309595973891763,0.007472834547392064,0.5628959803042027,1.171875
SC4011,459,13770.0,13800.0,Sleep stage W,W,2.2373394584889468e-10,2.1896588996221338e-11,3.7835573905938e-12,3.457090579154004e-12,0.8847743873318235,0.08659187161018907,0.01496239052816026,0.01367135052982714,0.6105948723811974,1.171875
SC4011,460,13800.0,13830.0,Sleep stage W,W,1.9073374498906458e-10,1.8468893336710708e-11,3.693398836197538e-12,2.8640113109986926e-12,0.8840086306013136,0.08559922686068698,0.0171180849389743,0.0132740575990252,0.6207439399464882,0.5859375
SC4011,461,13830.0,13860.0,Sleep stage W,W,1.3930405059333688e-10,2.2318789148293262e-11,6.124805098249474e-12,7.530671016773526e-12,0.7947591800645958,0.12733342991808588,0.03494331325763358,0.04296407675968482,0.7324041005805813,0.68359375
SC4011,462,13860.0,13890.0,Sleep stage W,W,2.5233087852329555e-10,2.2285662347139306e-11,3.8362714095498036e-12,2.8594189076022363e-12,0.8969779858417681,0.07922038175538339,0.013637058699348446,0.010164573703499921,0.6143420963098537,1.07421875
SC4011,463,13890.0,13920.0,Sleep stage W,W,1.7325408686904796e-10,2.2373080895488693e-11,3.720592603492185e-12,1.7667690915357805e-12,0.8614697671750357,0.11124547269463665,0.01849986976818716,0.008784890362140647,0.6461827757829172,0.5859375
SC4011,464,13920.0,13950.0,Sleep stage W,W,4.5160336970958675e-10,2.1446307608241622e-11,3.6218894759550007e-12,2.619387868902771e-12,0.9422321980338952,0.04474590517431116,0.007556765761423566,0.005465131030370134,0.5931964692039371,1.171875
SC4011,465,13950.0,13980.0,Sleep stage W,W,3.1313916290789047e-10,1.6909969327581237e-11,3.5547262858112607e-12,2.2926473483051433e-12,0.9322489440526267,0.0503427961651573,0.010582802213463286,0.006825457568752632,0.6101073198056964,0.5859375
SC4011,466,13980.0,14010.0,Sleep stage W,W,5.320006345898947e-10,2.2290172743190548e-11,3.87146086794177e-12,2.7203005222411454e-12,0.9485062725355913,0.03974124707410584,0.006902444618227913,0.004850035772074965,0.583458167210255,0.5859375
SC4011,467,14010.0,14040.0,Sleep stage W,W,3.383741464523335e-10,1.616333997156594e-11,3.165094093954306e-12,2.8411423979799934e-12,0.9385107129748157,0.044830457290582625,0.008778669250866903,0.007880160483734832,0.5900104575923933,1.171875
SC4011,468,14040.0,14070.0,Sleep stage W,W,4.2363552858853627e-10,1.7942002786955133e-11,3.5106569520251875e-12,2.7745958028100993e-12,0.9459047360033819,0.04006138358157052,0.00783868871543387,0.006195191699613738,0.5978241080456702,0.5859375
SC4011,469,14070.0,14100.0,Sleep stage W,W,3.736196748383167e-10,1.7044616205574392e-11,3.2203823582374957e-12,2.552873851935448e-12,0.9424427061114772,0.04299445479782229,0.008123303104217968,0.006439535986482617,0.611293356741214,0.5859375
SC4011,470,14100.0,14130.0,Sleep stage W,W,6.250162226765833e-10,2.2024352410823242e-11,3.2981287057477362e-12,2.685641624371732e-12,0.9571101400162424,0.033726694211900284,0.00505054479039216,0.004112620981465256,0.5867318475649087,1.171875
SC4011,471,14130.0,14160.0,Sleep stage W,W,3.1811404745309326e-10,1.284320101014744e-11,2.2295777939579168e-12,2.669781602427965e-12,0.9471722157869559,0.03824013197773777,0.006638481249979703,0.007949170985326623,0.5624976909665056,0.5859375
SC4011,472,14160.0,14190.0,Sleep stage W,W,4.548640050208223e-10,2.634691623608773e-11,4.722847603113601e-12,3.2071676706060293e-12,0.929924222345964,0.053863650061597136,0.009655392240550816,0.006556735351888093,0.5567079375760581,0.5859375
SC4011,473,14190.0,14220.0,Sleep stage W,W,2.1507075536857906e-10,2.7438214043611557e-11,3.2372386712369107e-12,3.1468661095932616e-12,0.8641090398593737,0.11024097047526826,0.013006543800919014,0.012643445864439015,0.6442946156566849,0.5859375
SC4011,474,14220.0,14250.0,Sleep stage W,W,2.709425894288711e-10,2.5503890228493544e-11,2.7230605369055296e-12,2.5808672744660857e-12,0.8979029778342319,0.08451982034568074,0.009024214945551187,0.008552986874536315,0.5505926009957294,0.5859375
SC4011,475,14250.0,14280.0,Sleep stage W,W,1.762771901915083e-10,2.006304701280714e-11,2.356848076571229e-12,2.5599831407512006e-12,0.8758807408552917,0.09968865774579717,0.01171063503535479,0.01271996636355639,0.6260106862517784,0.5859375
SC4011,476,14280.0,14310.0,Sleep stage W,W,5.158093811713402e-10,3.582190291852283e-11,4.6479753898380974e-12,4.190762299294908e-12,0.9203157370203355,0.06391403915738439,0.008292995538075153,0.007477228284205013,0.5902289359026797,0.5859375
SC4011,477,14310.0,14340.0,Sleep stage W,W,4.164754581669948e-10,2.0987822149914543e-11,3.9258103273407285e-12,2.0812270899200784e-12,0.9391281479556499,0.04732632897991449,0.008852475961410299,0.004693047103025349,0.5790470161490041,1.07421875
SC4011,478,14340.0,14370.0,Sleep stage W,W,4.5503078923823405e-10,2.549762639639189e-11,4.418014799600945e-12,3.574208628801351e-12,0.9314463972514508,0.05219354999063247,0.009043660484999362,0.007316392272917279,0.5664618746911414,0.5859375
SC4011,479,14370.0,14400.0,Sleep stage W,W,6.925492612647103e-10,3.381862294296558e-11,5.8321055924416636e-12,2.9717901302666907e-12,0.9420237285635338,0.04600098081317535,0.007932983489918402,0.004042307133372419,0.5663757060821927,1.171875
SC4011,480,14400.0,14430.0,Sleep stage W,W,2.1460541899596837e-10,1.9154597493919664e-11,2.89799840590376e-12,3.0601396914168918e-12,0.8952405768579185,0.07990465939846574,0.012089190369807714,0.012765573373808127,0.6445949895948988,1.07421875
SC4011,481,14430.0,14460.0,Sleep stage W,W,1.1395242896862316e-10,1.5843286437431533e-11,3.093284497443321e-12,2.1338557286554346e-12,0.8439491850110691,0.11733781190788796,0.022909339925904413,0.015803663155138398,0.6093761163738954,0.5859375
SC4011,482,14460.0,14490.0,Sleep stage W,W,7.57217403789501e-11,1.4750606902587284e-11,2.6798958618831555e-12,2.1533621944618203e-12,0.7945150771614898,0.15477166164878414,0.02811897424482275,0.02259428694490329,0.7208409383680636,0.5859375
SC4011,483,14490.0,14520.0,Sleep stage W,W,1.3317324368643917e-10,1.3694260666440592e-11,2.126461645468863e-12,2.063704099596925e-12,0.881605307430532,0.090655844602669,0.014077151091302207,0.013661696875496772,0.6498015662370376,0.5859375
SC4011,484,14520.0,14550.0,Sleep stage W,W,4.071145398878782e-10,2.5122755159259946e-11,3.3905302493026704e-12,2.1898195228267358e-12,0.9298723902640705,0.05738177859330154,0.007744160815405901,0.005001670327221964,0.6208012260500636,0.5859375
SC4011,485,14550.0,14580.0,Sleep stage W,W,4.1692945758181513e-10,1.8456024097411234e-11,3.137879452631327e-12,2.382606399593471e-12,0.9456199014863055,0.04185932025538917,0.007116890411349427,0.0054038878469557395,0.5754854249578442,0.5859375
SC4011,486,14580.0,14610.0,Sleep stage W,W,2.636954629410963e-10,2.2062141496365673e-11,3.846955709823867e-12,2.767167371779283e-12,0.9019184761081288,0.07545921653771065,0.013157755513733839,0.009464551840426636,0.6135056745141787,0.5859375
SC4011,487,14610.0,14640.0,Sleep stage W,W,2.527527666634439e-10,1.2996044548255473e-11,2.6588890995499706e-12,2.762940587726463e-12,0.932080131630498,0.04792570650410907,0.009805224823510797,0.010188937041882022,0.5564418582772089,1.07421875
SC4011,488,14640.0,14670.0,Sleep stage W,W,6.41388019791598e-10,2.675877650215555e-11,4.658184469253174e-12,2.8401286896119302e-12,0.9492972136085253,0.03960478086466794,0.006894424904558331,0.004203580622248405,0.552193913709972,0.5859375
SC4011,489,14670.0,14700.0,Sleep stage W,W,4.896458050446912e-10,2.539366492273918e-11,3.72709021040241e-12,2.582371863555773e-12,0.939190194803774,0.04870761856806344,0.007148936118097824,0.004953250510064851,0.5945028154844377,0.5859375
SC4011,490,14700.0,14730.0,Sleep stage W,W,5.454763425163386e-10,2.3947203233015386e-11,4.1830673041870165e-12,2.7656607772496354e-12,0.9463958751709102,0.041548152678915505,0.0072575789886365465,0.00479839316153776,0.5632603350690037,0.5859375
SC4011,491,14730.0,14760.0,Sleep stage W,W,5.530101499405599e-10,2.97717131785388e-11,4.713661145234373e-12,3.2604333715790928e-12,0.9361059212226933,0.050395959268323375,0.007979032770312647,0.005519086738670734,0.5257455586879874,0.5859375
SC4011,492,14760.0,14790.0,Sleep stage W,W,3.34149927448406e-10,1.897315702375595e-11,2.7510942966280736e-12,2.5352301962801256e-12,0.9323134914713457,0.052937106418445144,0.0076758428428875015,0.007073559267321589,0.5731677265918,0.5859375
